metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
http_reqs,1667282393,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282393,41.784400,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282393,103.252200,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282393,48.306600,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282393,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282393,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282393,41.784400,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282393,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282393,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282393,41.784400,,,,,,,,,secondScenario,,,,,,
login_counter,1667282393,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282393,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282393,280.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282393,1030.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282393,151.499500,,,,,,,,,secondScenario,,,,,,
iterations,1667282393,1.000000,,,,,,,,,secondScenario,,,,,,
vus,1667282394,2.000000,,,,,,,,,,,,,,,
vus_max,1667282394,2.000000,,,,,,,,,,,,,,,
http_reqs,1667282394,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282394,60.374900,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282394,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282394,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282394,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282394,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282394,60.374900,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282394,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282394,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282394,60.374900,,,,,,,,,secondScenario,,,,,,
login_counter,1667282394,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282394,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282394,281.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282394,1031.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282394,74.215200,,,,,,,,,secondScenario,,,,,,
iterations,1667282394,1.000000,,,,,,,,,secondScenario,,,,,,
vus,1667282395,2.000000,,,,,,,,,,,,,,,
vus_max,1667282395,2.000000,,,,,,,,,,,,,,,
http_reqs,1667282395,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282395,49.009100,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282395,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282395,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282395,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282395,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282395,49.009100,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282395,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282395,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282395,49.009100,,,,,,,,,secondScenario,,,,,,
login_counter,1667282395,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282395,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282395,276.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282395,1026.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282395,52.805600,,,,,,,,,secondScenario,,,,,,
iterations,1667282395,1.000000,,,,,,,,,secondScenario,,,,,,
http_reqs,1667282395,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282395,59.209500,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282395,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282395,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282395,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282395,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282395,59.209500,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282395,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282395,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282395,59.209500,,,,,,,,,secondScenario,,,,,,
login_counter,1667282395,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282395,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282395,279.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282395,1029.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282395,63.780800,,,,,,,,,secondScenario,,,,,,
iterations,1667282395,1.000000,,,,,,,,,secondScenario,,,,,,
vus,1667282396,2.000000,,,,,,,,,,,,,,,
vus_max,1667282396,2.000000,,,,,,,,,,,,,,,
http_reqs,1667282396,1.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218606a4cea0021cdc162,
http_req_duration,1667282396,34.443900,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218606a4cea0021cdc162,
http_req_blocked,1667282396,51.696600,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218606a4cea0021cdc162,
http_req_connecting,1667282396,51.696600,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218606a4cea0021cdc162,
http_req_tls_handshaking,1667282396,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218606a4cea0021cdc162,
http_req_sending,1667282396,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218606a4cea0021cdc162,
http_req_waiting,1667282396,34.443900,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218606a4cea0021cdc162,
http_req_receiving,1667282396,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218606a4cea0021cdc162,
http_req_failed,1667282396,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218606a4cea0021cdc162,
get_book_duration_trend,1667282396,34.443900,,,,,,,,,firstScenario,,,,,,
get_book_counter,1667282396,1.000000,,,,,,,,,firstScenario,,,,,,
checks,1667282396,1.000000,is_get_book_200,,,,,,,,firstScenario,,,,,,
data_sent,1667282396,369.000000,,,,,,,,,firstScenario,,,,,,
data_received,1667282396,518.000000,,,,,,,,,firstScenario,,,,,,
iteration_duration,1667282396,105.850600,,,,,,,,,firstScenario,,,,,,
iterations,1667282396,1.000000,,,,,,,,,firstScenario,,,,,,
http_reqs,1667282396,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282396,47.588300,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282396,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282396,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282396,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282396,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282396,47.588300,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282396,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282396,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282396,47.588300,,,,,,,,,secondScenario,,,,,,
login_counter,1667282396,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282396,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282396,279.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282396,1029.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282396,56.383500,,,,,,,,,secondScenario,,,,,,
iterations,1667282396,1.000000,,,,,,,,,secondScenario,,,,,,
vus,1667282397,2.000000,,,,,,,,,,,,,,,
vus_max,1667282397,2.000000,,,,,,,,,,,,,,,
http_reqs,1667282397,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282397,127.165300,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282397,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282397,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282397,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282397,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282397,127.165300,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282397,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282397,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282397,127.165300,,,,,,,,,secondScenario,,,,,,
login_counter,1667282397,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282397,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282397,282.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282397,1032.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282397,127.166300,,,,,,,,,secondScenario,,,,,,
iterations,1667282397,1.000000,,,,,,,,,secondScenario,,,,,,
http_reqs,1667282397,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282397,45.652200,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282397,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282397,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282397,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282397,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282397,45.652200,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282397,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282397,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282397,45.652200,,,,,,,,,secondScenario,,,,,,
login_counter,1667282397,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282397,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282397,280.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282397,1030.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282397,50.754800,,,,,,,,,secondScenario,,,,,,
iterations,1667282397,1.000000,,,,,,,,,secondScenario,,,,,,
vus,1667282398,2.000000,,,,,,,,,,,,,,,
vus_max,1667282398,2.000000,,,,,,,,,,,,,,,
http_reqs,1667282398,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282398,51.199500,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282398,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282398,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282398,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282398,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282398,51.199500,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282398,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282398,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282398,51.199500,,,,,,,,,secondScenario,,,,,,
login_counter,1667282398,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282398,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282398,286.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282398,1036.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282398,56.186700,,,,,,,,,secondScenario,,,,,,
iterations,1667282398,1.000000,,,,,,,,,secondScenario,,,,,,
vus,1667282399,2.000000,,,,,,,,,,,,,,,
vus_max,1667282399,2.000000,,,,,,,,,,,,,,,
http_reqs,1667282399,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282399,70.580900,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282399,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282399,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282399,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282399,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_waiting,1667282399,70.580900,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_receiving,1667282399,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_failed,1667282399,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
login_duration_trend,1667282399,70.580900,,,,,,,,,secondScenario,,,,,,
login_counter,1667282399,1.000000,,,,,,,,,secondScenario,,,,,,
checks,1667282399,1.000000,is_login_200,,,,,,,,secondScenario,,,,,,
data_sent,1667282399,279.000000,,,,,,,,,secondScenario,,,,,,
data_received,1667282399,1029.000000,,,,,,,,,secondScenario,,,,,,
iteration_duration,1667282399,81.933800,,,,,,,,,secondScenario,,,,,,
iterations,1667282399,1.000000,,,,,,,,,secondScenario,,,,,,
http_reqs,1667282399,1.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218586a4cea0021cdc0ec,
http_req_duration,1667282399,72.321200,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218586a4cea0021cdc0ec,
http_req_blocked,1667282399,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218586a4cea0021cdc0ec,
http_req_connecting,1667282399,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218586a4cea0021cdc0ec,
http_req_tls_handshaking,1667282399,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218586a4cea0021cdc0ec,
http_req_sending,1667282399,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218586a4cea0021cdc0ec,
http_req_waiting,1667282399,72.321200,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218586a4cea0021cdc0ec,
http_req_receiving,1667282399,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218586a4cea0021cdc0ec,
http_req_failed,1667282399,0.000000,,,,true,,GET,get_book,HTTP/1.1,firstScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/books/5e5218586a4cea0021cdc0ec,
get_book_duration_trend,1667282399,72.321200,,,,,,,,,firstScenario,,,,,,
get_book_counter,1667282399,1.000000,,,,,,,,,firstScenario,,,,,,
checks,1667282399,1.000000,is_get_book_200,,,,,,,,firstScenario,,,,,,
data_sent,1667282399,369.000000,,,,,,,,,firstScenario,,,,,,
data_received,1667282399,561.000000,,,,,,,,,firstScenario,,,,,,
iteration_duration,1667282399,76.123700,,,,,,,,,firstScenario,,,,,,
iterations,1667282399,1.000000,,,,,,,,,firstScenario,,,,,,
http_reqs,1667282399,1.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_duration,1667282399,65.984000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_blocked,1667282399,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_connecting,1667282399,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_tls_handshaking,1667282399,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
http_req_sending,1667282399,0.000000,,,,true,,POST,login,HTTP/1.1,secondScenario,,200,,,http://a345a75afc8784b488400bbff0434d77-484416236.us-west-2.elb.amazonaws.com:8080/auth/login,
